"Podjetja [C-K] po: STATISTIÈNA REGIJA, MERITVE , LETO"

" ";"Število podjetij";" ";" ";" ";" ";" ";" ";" ";" "
" ";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007"
"Pomurska";3852;3825;3847;3885;3844;3883;3838;4024;4167
"Podravska";12745;12619;12757;12875;12755;13115;13241;13909;14545
"Koroška";2798;2805;2826;2826;2764;2823;2772;2947;3091
"Savinjska";10656;10506;10474;10426;10250;10414;10481;11092;11475
"Zasavska";1389;1365;1367;1384;1371;1411;1425;1468;1504
"Spodnjeposavska";3026;2955;2945;2894;2860;2913;2918;3041;3094
"Jugovzhodna Slovenija";4253;5423;5402;5345;5198;5226;5233;5364;5471
"Osrednjeslovenska";29451;28293;28535;29308;29474;30337;31330;33212;35112
"Gorenjska";8347;8346;8420;8529;8453;8698;8899;9465;10022
"Notranjsko-kraška";2131;2148;2100;2136;2113;2165;2195;2302;2405
"Goriška";6538;6486;6444;6398;6248;6399;6470;6739;6951
"Obalno-kraška";6160;6061;5989;6064;6175;6313;6597;7006;7435

"Viri "
"Statistièni urad Republike Slovenije. "
" "
" "
"Enota opazovanja "
"Enota opazovanja je podjetje v dejavnosti C-K. "
"Podjetje je registrirana pravna ali fizièna oseba, ki je "
"med letom opazovanja izkazala prihodek ali zaposlene osebe "
"oziroma osebe, ki delajo. "
" "
" "
"Uporabljeno statistièno znamenje: "
"...  ni podatka "

"Podatki so teritorialno razvršèeni po Klasifikaciji statistiènih "
"teritorialnih enot v Evropski uniji [The Classification  of "
"Territorial Units for Statistics] – NUTS [(seznam "
"HREF=../database/Meta/Klas/NUTS.htm TARGET=_blank) opis in "
"pojasnila], raven NUTS 3. "
"Opombe o spremembah posameznih regij so zapisane k vsaki spremenjeni "
"regiji in so ob izpisu tabele na zaslon dostopne s klikom na ikono za "
"opombe [zvezdica]. V opombah je na zaèetku naveden datum, s katerim "
"je opisana teritorialna sprememba upoštevana pri teritorialnem "
"razvršèanju enot za statistiène namene.  "
" "

"30. 3. 2000 je bil po Uredbi o SKTE iz dotedanje osrednjeslovenske "
"statistiène regije izloèen njen južni del [obèine Koèevje, Kostel, "
"Loški Potok, Osilnica, Ribnica, Sodražica] in pripojen k dotedanji "
"dolenjski statistièni regiji; ta se je zato poveèala [za  985 km2 ] "
"in je dobila novo ime – jugovzhodna Slovenija "
" Uradni list št. 28/00. "

"30. 3. 2000 je bil po Uredbi o SKTE iz dotedanje osrednjeslovenske "
"statistiène regije izloèen njen južni del [obèine Koèevje, Kostel, "
"Loški Potok, Osilnica, Ribnica, Sodražica] in pripojen k dotedanji "
"dolenjski statistièni regiji; ta se je zato poveèala [za  985 km2 ] "
"in je dobila novo ime – jugovzhodna Slovenija "
" Uradni list št. 28/00. "

"Je število registriranih pravnih ali fiziènih oseb v "
"dejavnosti C-K, ki so med letom opazovanja izkazale "
"prihodek ali zaposlene osebe oziroma osebe, ki delajo."

