"Podjetja [C-K] po: STATISTIÈNA REGIJA, MERITVE , LETO"

" ";"Prihodek [1000 EUR]";" ";" ";" ";" ";" ";" ";" ";" "
" ";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007"
"Pomurska";1255879;1341432;1364863;1287111;1350034;1401323;1513284;1727372;2050048
"Podravska";4818694;5109159;5379131;5654536;6033435;6450939;7023069;7677496;9039442
"Koroška";1092058;1410607;1597513;1583773;1669223;1859668;1721119;1795870;1966365
"Savinjska";4744473;4969473;5081136;5346792;5685184;5979021;6639907;7305340;8455952
"Zasavska";549902;562035;595027;610100;638798;639860;704044;703315;803720
"Spodnjeposavska";892022;1006094;979027;978297;1014135;1027281;1080855;1310913;1515321
"Jugovzhodna Slovenija";2735696;3171350;3347334;3471162;3445133;3853204;4340559;4558823;5406841
"Osrednjeslovenska";18065893;18910700;19836969;21207181;22482374;24876320;27298069;30837326;35079689
"Gorenjska";3532271;3652764;4107146;4447014;4682306;4881971;4910421;5584482;6290741
"Notranjsko-kraška";552960;590441;611524;664108;697625;764883;856883;934208;1049881
"Goriška";2209231;2262159;2342536;2415450;2468451;2660559;2769642;3183940;3699664
"Obalno-kraška";2273066;2580246;2764306;2821181;2891519;3225430;3627147;3838963;4406004

"Viri "
"Statistièni urad Republike Slovenije. "
" "
" "
"Enota opazovanja "
"Enota opazovanja je podjetje v dejavnosti C-K. "
"Podjetje je registrirana pravna ali fizièna oseba, ki je "
"med letom opazovanja izkazala prihodek ali zaposlene osebe "
"oziroma osebe, ki delajo. "
" "
" "
"Uporabljeno statistièno znamenje: "
"...  ni podatka "

"Podatki so teritorialno razvršèeni po Klasifikaciji statistiènih "
"teritorialnih enot v Evropski uniji [The Classification  of "
"Territorial Units for Statistics] – NUTS [(seznam "
"HREF=../database/Meta/Klas/NUTS.htm TARGET=_blank) opis in "
"pojasnila], raven NUTS 3. "
"Opombe o spremembah posameznih regij so zapisane k vsaki spremenjeni "
"regiji in so ob izpisu tabele na zaslon dostopne s klikom na ikono za "
"opombe [zvezdica]. V opombah je na zaèetku naveden datum, s katerim "
"je opisana teritorialna sprememba upoštevana pri teritorialnem "
"razvršèanju enot za statistiène namene.  "
" "

"30. 3. 2000 je bil po Uredbi o SKTE iz dotedanje osrednjeslovenske "
"statistiène regije izloèen njen južni del [obèine Koèevje, Kostel, "
"Loški Potok, Osilnica, Ribnica, Sodražica] in pripojen k dotedanji "
"dolenjski statistièni regiji; ta se je zato poveèala [za  985 km2 ] "
"in je dobila novo ime – jugovzhodna Slovenija "
" Uradni list št. 28/00. "

"30. 3. 2000 je bil po Uredbi o SKTE iz dotedanje osrednjeslovenske "
"statistiène regije izloèen njen južni del [obèine Koèevje, Kostel, "
"Loški Potok, Osilnica, Ribnica, Sodražica] in pripojen k dotedanji "
"dolenjski statistièni regiji; ta se je zato poveèala [za  985 km2 ] "
"in je dobila novo ime – jugovzhodna Slovenija "
" Uradni list št. 28/00. "

"So prodajne vrednosti kupcem zaraèunanih prodanih proizvodov oziroma "
"trgovskega blaga in materiala ter opravljenih storitev. Meri se na "
"podlagi prodajnih cen, navedenih v raèunih in drugih listinah, "
"zmanjšanih za vse popuste, ki so bili dani ob prodaji ali kasneje, pa "
"tudi za vrednosti vrnjenih kolièin blaga. Zajema tudi vse stroške in "
"obremenitve, vezane na kupca, ne zajema pa davka na dodano vrednost "
"[DDV], morebitnih prodaj osnovnih sredstev, prihodkov od "
"financiranja, subvencij in drugih izrednih prihodkov. Zaradi "
"preraèuna podatkov v EUR se nekateri zbirni podatki v tabelah ne "
"ujemajo z delnimi seštevki. "
" "
"Podatki do decembra 2006, to je pred vstopom Slovenije v EMU, so "
"preraèunani iz slovenskih tolarjev [SIT] po povpreènem teèaju. "
"Dodatna pojasnila o objavljanju statistiènih podatkov v evrih in "
"metodologiji preraèunavanja èasovnih vrst so objavljeni na spletnih "
"straneh Statistiènega urada Republike Slovenije v rubriki (seznam "
"HREF=http://www.stat.si/evro_objavljanje.asp TARGET=_blank) Uvedba "
"evra v državni statistiki. "
"Osnovni podatki v SIT so objavljeni v tabeli (seznam "
"HREF=http://www.stat.si/pxweb/Dialog/varval.asp?ma=1418806S_EUR&ti=Po-"
"djetja+%28C%2DK%29+po+statisti%E8nih+regijah%2C+originalni+podatki+v+-"
"SIT+in+informativni+prera%E8uni+v+EUR%2C+Slovenija%2C+letno&path=../D-"
"atabase/EUR/14/01_14188_podjetja/&lang=2 TARGET=_blank) Podjetja "
"[C-K] po statistiènih regijah, originalni podatki v SIT in "
"informativni preraèuni v EUR, Slovenija, letno ."

